Date,Temperature,Humidity,Operator,Measure1,Measure2,Measure3,Measure4,Measure5,Measure6,Measure7,Measure8,Measure9,Measure10,Measure11,Measure12,Measure13,Measure14,Measure15,Hours Since Previous Failure,Failure,﻿Date.year,﻿Date.month,﻿Date.day-of-month,﻿Date.day-of-week,﻿Date.hour,﻿Date.minute,﻿Date.second
2016-07-27 07:00:00,66,90,Operator2,1615,2,0,226,622,960,1138,717,970,1742,533,1917,916,1360,1040,403,No,2016,7,27,3,7,0,0
2016-03-29 23:00:00,63,77,Operator6,1386,1,0,1432,1661,508,1465,1037,505,499,1680,428,1104,1601,1924,303,No,2016,3,29,2,23,0,0
2016-08-01 17:00:00,66,90,Operator5,1878,2,1,731,302,1705,419,1290,1220,970,1485,1133,1620,1145,1284,11,No,2016,8,1,1,17,0,0
2016-12-01 14:00:00,60,79,Operator2,917,3,0,1979,942,1496,1013,445,1390,174,755,1940,1001,508,1000,540,No,2016,12,1,4,14,0,0
2016-02-03 15:00:00,60,81,Operator3,755,0,2,1467,421,1216,1038,217,727,724,1242,1012,813,1372,1317,140,No,2016,2,3,3,15,0,0
2016-02-13 23:00:00,64,77,Operator6,1849,1,2,1725,1326,274,494,1756,967,1779,708,1982,250,1766,1375,17,No,2016,2,13,6,23,0,0
2016-01-09 13:00:00,68,81,Operator2,1436,3,1,1673,1794,516,1562,1973,1974,1972,527,701,416,1337,1510,57,No,2016,1,9,6,13,0,0
2016-09-12 01:00:00,65,84,Operator1,1548,2,1,905,1117,373,1164,1181,948,1761,1793,1461,1007,481,1055,104,No,2016,9,12,1,1,0,0
2016-10-02 23:00:00,60,81,Operator8,1904,0,0,1725,776,1105,1838,357,287,747,1495,872,1861,920,657,173,No,2016,10,2,7,23,0,0
2016-09-25 15:00:00,68,74,Operator4,1421,3,1,393,1876,435,2007,382,1011,698,577,1045,1789,1845,1762,1,Yes,2016,9,25,7,15,0,0
2016-11-11 09:00:00,67,79,Operator3,494,2,2,443,1622,790,1419,965,1264,1221,934,1324,1966,422,532,55,No,2016,11,11,5,9,0,0
2016-08-22 13:00:00,68,95,Operator3,651,0,0,1250,244,877,548,513,1992,389,831,968,1217,1812,475,511,No,2016,8,22,1,13,0,0
2016-12-27 02:00:00,62,81,Operator2,1384,3,0,1604,875,988,1027,1789,428,1651,1837,940,265,1111,1981,73,No,2016,12,27,2,2,0,0
2016-08-23 20:00:00,67,87,Operator6,1118,1,2,923,1790,267,258,763,1154,1663,359,525,1565,1868,1841,29,No,2016,8,23,2,20,0,0
2016-01-20 11:00:00,60,76,Operator4,341,3,2,1945,1763,813,310,1930,607,859,1601,695,1061,563,1115,319,No,2016,1,20,3,11,0,0
2016-04-06 08:00:00,62,85,Operator3,188,1,1,984,1827,590,685,359,437,1656,518,1714,1711,1901,1848,480,No,2016,4,6,3,8,0,0
2016-10-31 00:00:00,63,82,Operator2,1305,2,1,674,953,1770,1260,1681,237,1584,1494,1304,691,1295,1245,406,No,2016,10,31,1,0,0,0
2016-10-11 17:00:00,62,82,Operator8,606,3,0,1162,1478,1282,444,1638,1234,273,886,1890,608,1914,1257,83,No,2016,10,11,2,17,0,0
2016-07-05 07:00:00,60,93,Operator1,994,2,2,430,810,281,1264,562,1246,1740,478,448,200,309,1490,247,No,2016,7,5,2,7,0,0
2016-04-30 23:00:00,61,85,Operator5,1292,0,0,207,596,444,1668,1152,1261,1265,1459,506,1827,988,390,86,No,2016,4,30,6,23,0,0
2016-06-20 19:00:00,67,89,Operator5,1963,3,0,516,641,989,922,515,1084,326,1620,731,306,208,1756,348,No,2016,6,20,1,19,0,0
2016-06-11 08:00:00,63,88,Operator3,1454,0,0,1636,366,1492,1782,173,1694,591,1684,1697,441,1180,505,121,No,2016,6,11,6,8,0,0
2016-06-09 17:00:00,68,87,Operator6,1887,0,1,918,1251,317,1688,1645,952,561,1832,230,879,1009,1517,82,No,2016,6,9,4,17,0,0
2016-11-16 13:00:00,65,85,Operator2,227,3,2,359,1130,1207,1341,857,941,617,1102,352,1567,692,462,179,No,2016,11,16,3,13,0,0
2016-02-05 10:00:00,67,82,Operator2,222,2,1,1189,558,1104,905,557,1401,1012,1779,485,1240,1687,840,183,No,2016,2,5,5,10,0,0
2016-05-11 10:00:00,64,77,Operator2,1429,1,1,1261,1034,1327,1522,1452,244,1809,1539,1823,1121,1850,956,337,No,2016,5,11,3,10,0,0
2016-06-21 19:00:00,66,87,Operator6,1312,0,2,1684,1650,1707,1700,1147,1431,1354,1221,852,1999,1001,1088,372,No,2016,6,21,2,19,0,0
2016-01-13 03:00:00,68,80,Operator1,1851,2,0,753,1257,436,874,1197,717,1994,857,362,995,1330,407,143,No,2016,1,13,3,3,0,0
2016-03-11 22:00:00,62,76,Operator6,1413,3,1,364,576,374,1562,1438,1617,823,1422,1511,1117,792,1090,70,No,2016,3,11,5,22,0,0
2016-10-18 07:00:00,68,91,Operator1,548,2,2,1406,260,1362,677,1475,447,851,768,203,539,266,1237,101,No,2016,10,18,2,7,0,0
2016-08-30 22:00:00,60,91,Operator8,1415,0,1,774,1266,1991,1825,210,1384,374,1423,944,1673,240,1242,199,No,2016,8,30,2,22,0,0
2016-01-22 02:00:00,61,78,Operator1,1278,1,2,1827,1598,1866,1162,774,1630,762,1993,1383,1217,339,1260,358,No,2016,1,22,5,2,0,0
2016-11-07 20:00:00,65,84,Operator8,1987,3,1,598,1910,1164,1261,1669,1881,687,492,225,773,1790,1957,66,No,2016,11,7,1,20,0,0
2016-06-11 20:00:00,68,84,Operator5,715,3,1,1357,1163,1737,1787,1303,871,1510,1837,1515,1885,1133,1793,133,No,2016,6,11,6,20,0,0
2016-09-15 19:00:00,64,84,Operator5,331,2,1,1480,1945,1998,854,1914,190,203,779,626,1834,1695,377,194,No,2016,9,15,4,19,0,0
2016-06-16 22:00:00,62,93,Operator8,640,0,2,1810,1163,1331,1541,175,1749,1283,1482,1669,190,1245,1979,255,No,2016,6,16,4,22,0,0
2016-03-14 19:00:00,64,82,Operator6,1705,3,1,1769,332,1563,1739,1880,606,300,949,1657,733,515,795,139,No,2016,3,14,1,19,0,0
2016-11-20 03:00:00,61,85,Operator1,235,1,1,1385,802,944,1036,564,1928,1872,1946,1229,971,982,567,265,No,2016,11,20,7,3,0,0
2016-04-25 11:00:00,65,85,Operator4,1317,2,1,786,786,1615,354,166,1288,1905,1028,1699,464,1450,1432,342,No,2016,4,25,1,11,0,0
2016-12-20 01:00:00,62,77,Operator1,1243,0,0,1626,1015,1789,817,1554,205,1330,1128,955,990,1566,1715,315,No,2016,12,20,2,1,0,0
2016-10-21 19:00:00,60,87,Operator5,1221,3,2,957,1736,1504,516,173,1574,277,1431,1050,1203,1182,812,185,No,2016,10,21,5,19,0,0
2016-08-19 14:00:00,62,87,Operator3,1756,0,0,428,1609,1501,313,763,387,722,176,1202,1679,1678,1175,440,No,2016,8,19,5,14,0,0
2016-10-16 00:00:00,62,85,Operator2,1926,3,0,250,613,1302,1801,1457,1879,1321,1026,1513,1575,760,247,46,No,2016,10,16,7,0,0,0
2016-10-09 07:00:00,63,84,Operator1,972,0,2,645,362,1309,1437,896,1311,1343,432,1524,1204,745,1987,25,No,2016,10,9,7,7,0,0
2016-08-20 01:00:00,63,95,Operator2,1864,0,2,1128,456,1498,468,248,1749,1587,1175,396,1691,247,663,451,No,2016,8,20,6,1,0,0
2016-03-16 14:00:00,63,75,Operator3,1183,1,1,773,1869,1958,290,840,592,859,605,426,635,591,442,182,No,2016,3,16,3,14,0,0
2016-02-07 18:00:00,68,80,Operator6,786,3,1,165,371,1696,359,1922,1155,899,1325,668,333,1069,765,239,No,2016,2,7,7,18,0,0
2016-06-05 04:00:00,68,83,Operator1,236,2,0,1617,1340,1375,1808,686,652,1736,1201,1052,1345,1333,585,572,No,2016,6,5,7,4,0,0
2016-10-01 00:00:00,61,90,Operator2,820,0,2,1199,880,1489,757,572,1674,1582,605,1742,1298,1735,1778,126,No,2016,10,1,6,0,0,0
2016-10-24 06:00:00,60,89,Operator1,904,0,0,255,1905,399,1380,268,1216,1070,1013,1392,1757,1255,182,244,No,2016,10,24,1,6,0,0
2016-12-13 18:00:00,67,83,Operator8,305,2,0,1722,1432,1992,1106,1572,905,257,1531,1280,1751,439,1775,164,No,2016,12,13,2,18,0,0
2016-02-01 17:00:00,62,84,Operator6,1960,2,2,501,579,1991,1067,1881,859,1012,333,727,1870,1932,1820,94,No,2016,2,1,1,17,0,0
2016-09-03 00:00:00,62,90,Operator1,1740,2,2,1159,1484,865,1317,651,1798,1532,1634,1739,855,784,960,273,No,2016,9,3,6,0,0,0
2016-05-14 03:00:00,62,88,Operator7,1145,1,0,960,1879,434,464,690,1520,236,1106,1481,1349,992,1573,43,No,2016,5,14,6,3,0,0
2016-04-05 00:00:00,67,78,Operator7,1280,1,0,208,1352,1136,1120,1119,248,381,395,1302,1133,1875,685,448,No,2016,4,5,2,0,0,0
2016-10-25 10:00:00,67,84,Operator4,243,0,2,1990,1210,1717,1062,955,487,769,309,508,902,514,376,272,No,2016,10,25,2,10,0,0
2016-06-20 11:00:00,63,81,Operator3,1236,2,1,1011,773,1495,696,913,227,1916,1777,773,1102,1800,1193,340,No,2016,6,20,1,11,0,0
2016-10-26 15:00:00,63,81,Operator2,606,0,1,319,339,609,1736,1942,361,1683,1554,295,1683,232,1930,301,No,2016,10,26,3,15,0,0
2016-02-22 03:00:00,63,80,Operator2,346,1,0,1171,2000,1537,1558,1168,712,1028,1165,373,1398,1061,936,138,No,2016,2,22,1,3,0,0
2016-01-01 21:00:00,67,78,Operator5,1327,0,1,1248,1185,1918,1200,1972,600,1988,1017,745,1679,549,1256,111,No,2016,1,1,5,21,0,0
2016-07-12 07:00:00,62,89,Operator2,1476,2,2,528,1745,1321,1427,1659,1266,229,920,1819,1123,1610,784,43,No,2016,7,12,2,7,0,0
2016-08-17 18:00:00,60,85,Operator6,1478,0,1,447,191,1231,980,1579,1220,1666,877,465,661,1847,920,396,No,2016,8,17,3,18,0,0
2016-07-23 07:00:00,62,82,Operator1,1700,2,2,1907,1781,533,363,1075,1821,609,1912,1720,172,1813,1768,307,No,2016,7,23,6,7,0,0
2016-03-30 13:00:00,61,81,Operator2,1890,0,2,873,446,1854,638,393,457,1586,1263,254,1966,330,1897,317,No,2016,3,30,3,13,0,0
2016-10-31 20:00:00,68,80,Operator6,1640,0,1,596,1769,1353,1044,162,948,1968,1323,1473,1851,207,1448,426,No,2016,10,31,1,20,0,0
2016-04-02 23:00:00,65,82,Operator8,1640,0,0,1943,656,1793,1067,354,733,161,1023,696,669,1331,530,399,No,2016,4,2,6,23,0,0
2016-12-11 19:00:00,61,75,Operator5,497,2,0,1957,1865,1324,627,1945,1790,461,1582,560,776,1672,1136,117,No,2016,12,11,7,19,0,0
2016-08-27 10:00:00,64,95,Operator2,1950,3,2,1961,570,893,1228,1714,180,490,1597,890,1062,281,1014,115,No,2016,8,27,6,10,0,0
2016-07-24 00:00:00,65,82,Operator2,475,1,2,1246,868,1670,1580,1036,1037,341,1127,730,1493,322,1522,324,No,2016,7,24,7,0,0,0
2016-08-30 16:00:00,64,92,Operator8,196,1,2,1638,1754,1599,1375,971,1080,1613,389,1868,1024,855,1078,193,No,2016,8,30,2,16,0,0
2016-08-07 13:00:00,63,83,Operator3,1966,3,2,1281,1620,686,301,1041,532,1032,232,893,179,1309,268,151,No,2016,8,7,7,13,0,0
2016-07-15 06:00:00,62,84,Operator2,1396,0,0,621,1831,1827,1763,371,1371,1728,1675,892,1239,351,221,114,No,2016,7,15,5,6,0,0
2016-06-09 03:00:00,64,86,Operator2,1585,3,0,1854,260,1512,1500,1239,1786,1213,1835,1102,1156,1959,1336,68,No,2016,6,9,4,3,0,0
2016-07-05 10:00:00,65,91,Operator3,1756,1,0,508,1122,1032,1969,1326,1680,1338,1843,867,1394,768,1696,250,No,2016,7,5,2,10,0,0
2016-11-02 22:00:00,65,89,Operator5,1339,1,1,814,493,760,848,1715,1217,328,1314,1794,677,501,1320,476,No,2016,11,2,3,22,0,0
2016-09-26 20:00:00,66,82,Operator8,503,0,2,621,251,712,270,1122,1034,238,1367,796,1016,880,1732,26,No,2016,9,26,1,20,0,0
2016-02-28 20:00:00,64,84,Operator6,971,0,0,344,232,339,1311,1326,512,304,1692,1532,520,1696,1430,299,No,2016,2,28,7,20,0,0
2016-08-05 19:00:00,60,87,Operator6,363,1,1,835,673,1809,353,382,1250,1284,349,665,1881,264,774,109,No,2016,8,5,5,19,0,0
2016-03-05 06:00:00,61,80,Operator2,397,1,2,1227,1807,1463,1331,1489,1822,1150,1547,1493,317,1010,645,429,No,2016,3,5,6,6,0,0
2016-12-03 22:00:00,68,76,Operator6,1136,1,0,477,756,230,629,1613,1727,374,1875,1579,654,1843,864,596,No,2016,12,3,6,22,0,0
2016-02-01 09:00:00,64,79,Operator4,1123,1,2,454,1787,317,1448,1521,431,1502,1129,381,1467,1479,1040,86,No,2016,2,1,1,9,0,0
2016-10-05 16:00:00,61,89,Operator8,358,3,1,455,673,685,1541,240,1064,1525,1420,1783,1081,1419,208,238,No,2016,10,5,3,16,0,0
2016-10-08 01:00:00,66,80,Operator7,255,0,1,430,1508,1004,1598,576,1864,1758,1526,1531,1596,1574,659,295,No,2016,10,8,6,1,0,0
2016-10-03 09:00:00,67,84,Operator3,530,1,2,1321,1697,1319,1838,321,160,652,1851,338,918,1973,1304,183,No,2016,10,3,1,9,0,0
2016-04-02 17:00:00,65,83,Operator8,1751,1,1,405,987,818,666,1819,1340,1694,1619,166,532,1481,682,393,No,2016,4,2,6,17,0,0
2016-02-26 17:00:00,62,81,Operator8,1218,0,2,828,1254,1077,1913,1723,850,1053,1151,996,1525,1284,1692,248,No,2016,2,26,5,17,0,0
2016-03-13 13:00:00,67,75,Operator3,1787,2,2,788,568,384,1744,1285,1635,1642,442,757,1385,907,1042,109,No,2016,3,13,7,13,0,0
2016-06-04 01:00:00,63,78,Operator7,463,0,2,800,389,1292,1327,619,592,1233,1547,685,1681,1135,1123,545,No,2016,6,4,6,1,0,0
2016-07-21 00:00:00,68,86,Operator2,878,3,1,1849,1763,1750,1331,1563,840,1367,497,1080,515,507,506,252,No,2016,7,21,4,0,0,0
2016-07-22 17:00:00,65,87,Operator8,1840,3,0,1528,1268,1714,886,1150,1224,459,1115,1545,1751,1587,589,293,No,2016,7,22,5,17,0,0
2016-03-17 22:00:00,65,84,Operator6,804,1,1,1889,321,967,1140,1651,2002,1350,1421,184,1896,1037,686,14,No,2016,3,17,4,22,0,0
2016-04-15 02:00:00,63,78,Operator1,500,3,0,1823,467,911,1200,291,1181,902,206,478,599,217,1319,93,No,2016,4,15,5,2,0,0
2016-05-08 14:00:00,62,85,Operator2,1206,0,0,1088,1630,1444,1832,402,1254,477,1036,1792,1576,1641,533,269,No,2016,5,8,7,14,0,0
2016-06-18 10:00:00,63,88,Operator4,1412,2,1,367,1231,1725,459,1675,1353,1362,1978,829,356,598,1538,291,No,2016,6,18,6,10,0,0
2016-06-25 16:00:00,67,88,Operator8,818,3,1,794,466,1975,1907,215,1307,1474,1615,1442,1514,529,867,16,No,2016,6,25,6,16,0,0
2016-11-18 22:00:00,60,83,Operator6,932,3,2,1183,1736,1270,520,871,1849,1227,571,357,644,776,1593,236,No,2016,11,18,5,22,0,0
2016-01-10 03:00:00,67,79,Operator1,1762,2,1,1211,425,1081,1896,1159,1993,674,1832,1178,331,596,1352,71,No,2016,1,10,7,3,0,0
2016-07-18 07:00:00,63,83,Operator2,1356,0,2,1044,712,478,1899,443,1539,1712,1705,1380,612,414,1119,187,No,2016,7,18,1,7,0,0
2016-01-03 13:00:00,63,85,Operator2,1602,2,0,167,428,1249,1410,910,400,1129,1151,1725,163,954,1392,151,No,2016,1,3,7,13,0,0
2016-07-14 04:00:00,61,93,Operator1,1191,1,0,1592,589,556,1113,1188,762,924,478,468,624,1698,1681,88,No,2016,7,14,4,4,0,0
2016-02-20 13:00:00,63,80,Operator2,1076,0,1,1502,1294,512,491,1167,1320,471,1773,905,812,255,1042,100,No,2016,2,20,6,13,0,0
2016-08-29 22:00:00,64,90,Operator6,1996,1,0,1931,582,1326,1232,1050,989,1864,309,768,1010,401,1469,175,No,2016,8,29,1,22,0,0
2016-07-19 20:00:00,65,90,Operator8,823,2,2,966,1329,1982,1271,441,1832,272,1524,1408,1601,1971,1367,224,No,2016,7,19,2,20,0,0
2016-12-23 06:00:00,68,81,Operator1,1272,2,0,1103,1283,1549,1149,903,1489,1853,166,1870,348,1455,1649,392,No,2016,12,23,5,6,0,0
2016-04-03 17:00:00,65,77,Operator5,1554,0,1,1465,1177,938,1183,307,1844,591,227,1424,1558,439,1140,417,No,2016,4,3,7,17,0,0
2016-09-12 14:00:00,61,90,Operator3,1289,1,0,1982,992,1724,864,852,837,366,1988,712,1534,1676,180,117,No,2016,9,12,1,14,0,0
2016-07-30 16:00:00,62,81,Operator6,1799,2,2,1537,968,2008,1289,1800,1755,1120,1116,1860,1267,1713,1779,484,No,2016,7,30,6,16,0,0
2016-10-04 02:00:00,68,86,Operator2,657,2,2,1287,892,1211,1467,1397,1575,331,998,2001,459,1211,1535,200,No,2016,10,4,2,2,0,0
2016-03-30 02:00:00,65,78,Operator7,1354,2,0,401,1791,799,825,1138,1165,1916,384,295,447,1622,441,306,No,2016,3,30,3,2,0,0
2016-01-09 20:00:00,66,77,Operator8,1794,1,1,1317,516,1210,737,201,1384,1297,1977,422,1573,292,510,64,No,2016,1,9,6,20,0,0
2016-11-21 04:00:00,67,83,Operator2,1132,2,1,184,832,1583,1609,1097,720,1513,1534,1369,924,990,1936,290,No,2016,11,21,1,4,0,0
2016-05-18 12:00:00,65,83,Operator3,560,3,0,887,926,755,446,254,268,1147,1422,1842,1159,928,916,148,No,2016,5,18,3,12,0,0
2016-02-25 10:00:00,66,81,Operator4,825,1,2,445,1269,1385,1010,745,1658,1869,1953,519,1285,621,219,217,No,2016,2,25,4,10,0,0
2016-08-15 19:00:00,67,94,Operator8,468,0,2,886,316,293,859,1105,1635,1932,587,272,1219,594,1120,349,No,2016,8,15,1,19,0,0
2016-03-27 18:00:00,66,87,Operator8,1969,3,1,1026,437,439,1658,253,328,1961,243,1066,1606,818,365,250,No,2016,3,27,7,18,0,0
2016-01-01 13:00:00,60,82,Operator3,282,1,1,1406,1727,945,1631,714,1072,1051,1857,559,1309,1668,1453,103,No,2016,1,1,5,13,0,0
2016-09-20 10:00:00,63,84,Operator2,386,3,2,1435,1806,1040,275,1730,1641,1106,277,1014,225,957,254,305,No,2016,9,20,2,10,0,0
2016-11-13 17:00:00,62,87,Operator8,211,0,0,1808,1403,173,765,646,2003,276,1241,1033,1150,1262,203,111,No,2016,11,13,7,17,0,0
2016-07-26 03:00:00,65,84,Operator1,172,0,2,1086,1837,450,717,1407,217,1042,547,995,1835,175,600,375,No,2016,7,26,2,3,0,0
2016-04-19 02:00:00,61,78,Operator2,487,1,0,1531,1887,1948,1384,618,1790,1647,325,1903,170,1737,1425,189,No,2016,4,19,2,2,0,0
2016-01-18 04:00:00,62,81,Operator7,1209,0,0,1772,546,1010,1884,784,220,1813,347,1790,1836,368,604,264,No,2016,1,18,1,4,0,0
2016-07-17 19:00:00,67,86,Operator5,587,3,0,550,662,1587,559,1283,1124,1020,1021,1899,1904,1760,1629,175,No,2016,7,17,7,19,0,0
2016-03-11 08:00:00,63,77,Operator4,1553,3,0,804,1529,1886,1495,239,1565,998,650,1773,1858,686,1744,56,No,2016,3,11,5,8,0,0
2016-04-11 17:00:00,65,87,Operator8,1864,1,2,1784,258,1707,683,969,1789,1313,1009,1314,485,1220,605,12,No,2016,4,11,1,17,0,0
2016-02-18 08:00:00,61,78,Operator3,1792,2,1,735,1039,1993,1054,1073,980,1111,999,232,1772,1071,439,47,No,2016,2,18,4,8,0,0
2016-03-22 07:00:00,61,86,Operator1,1410,2,0,1925,450,955,1869,627,384,1372,627,711,789,1030,1937,119,No,2016,3,22,2,7,0,0
2016-06-12 18:00:00,62,83,Operator6,1940,0,2,1699,1085,1839,1389,753,557,985,1278,211,405,1791,1521,155,No,2016,6,12,7,18,0,0
2016-05-30 22:00:00,60,77,Operator5,1470,1,1,241,1132,579,1956,1275,1297,910,970,449,663,557,1707,446,No,2016,5,30,1,22,0,0
2016-04-03 16:00:00,64,82,Operator5,400,3,0,1613,1485,569,1384,1139,548,366,1362,540,1676,1229,450,416,No,2016,4,3,7,16,0,0
2016-05-30 21:00:00,67,86,Operator5,1413,2,1,1497,808,524,993,1594,1831,1090,1443,1777,1595,194,930,445,No,2016,5,30,1,21,0,0
